,DATE,HDI,TC,TD,STI,Population,GDPCAP
44156,10/13/2020,0.944,11.07111271,7.495541944,3.520460802,15.97360361,10.95797667
44157,10/14/2020,0.944,11.09324986,7.499423291,3.520460802,15.97360361,10.95797667
44158,10/15/2020,0.944,11.13385883,7.503289631,3.520460802,15.97360361,10.95797667
44159,10/16/2020,0.944,11.17240505,7.504942067999999,3.520460802,15.97360361,10.95797667
44160,10/17/2020,0.944,11.21488324,7.507690077999999,3.520460802,15.97360361,10.95797667
44161,10/18/2020,0.944,11.21488324,7.507690077999999,3.520460802,15.97360361,10.95797667
44162,10/19/2020,0.944,11.21750688,7.508238775,3.5607619510000004,15.97360361,10.95797667
44163,3/23/2020,0.536,0.0,0.0,4.353884329,16.67774898,0.0
44164,3/24/2020,0.536,0.0,0.0,4.353884329,16.67774898,0.0
44165,3/25/2020,0.536,0.0,0.0,4.389002248,16.67774898,0.0
44166,3/26/2020,0.536,0.0,0.0,4.389002248,16.67774898,0.0
44167,3/27/2020,0.536,1.609437912,0.0,4.389002248,16.67774898,0.0
44168,3/28/2020,0.536,1.609437912,0.0,4.389002248,16.67774898,0.0
44169,3/29/2020,0.536,1.609437912,0.0,4.389002248,16.67774898,0.0
44170,3/30/2020,0.536,2.197224577,0.0,4.389002248,16.67774898,0.0
44171,3/31/2020,0.536,2.302585093,0.693147181,4.389002248,16.67774898,0.0
44172,4/1/2020,0.536,2.302585093,0.693147181,4.422808628,16.67774898,0.0
44173,4/2/2020,0.536,2.302585093,0.693147181,4.422808628,16.67774898,0.0
44174,4/3/2020,0.536,2.772588722,0.693147181,4.422808628,16.67774898,0.0
44175,4/4/2020,0.536,2.772588722,0.693147181,4.422808628,16.67774898,0.0
44176,4/5/2020,0.536,2.772588722,0.693147181,4.422808628,16.67774898,0.0
44177,4/6/2020,0.536,2.944438979,0.693147181,4.422808628,16.67774898,0.0
44178,4/7/2020,0.536,2.944438979,0.693147181,4.422808628,16.67774898,0.0
44179,4/8/2020,0.536,2.944438979,0.693147181,4.422808628,16.67774898,0.0
44180,4/9/2020,0.536,2.944438979,0.693147181,4.422808628,16.67774898,0.0
44181,4/10/2020,0.536,2.944438979,0.693147181,4.422808628,16.67774898,0.0
44182,4/11/2020,0.536,2.944438979,0.693147181,4.422808628,16.67774898,0.0
44183,4/12/2020,0.536,3.218875825,0.693147181,4.422808628,16.67774898,0.0
44184,4/13/2020,0.536,3.218875825,0.693147181,4.422808628,16.67774898,0.0
44185,4/14/2020,0.536,3.218875825,0.693147181,4.422808628,16.67774898,0.0
44186,4/15/2020,0.536,3.36729583,0.693147181,4.422808628,16.67774898,0.0
44187,4/16/2020,0.536,3.496507561,0.693147181,4.422808628,16.67774898,0.0
44188,4/17/2020,0.536,3.496507561,0.693147181,4.455625549,16.67774898,0.0
44189,4/18/2020,0.536,3.63758616,0.693147181,4.455625549,16.67774898,0.0
44190,4/19/2020,0.536,3.63758616,0.693147181,4.455625549,16.67774898,0.0
44191,4/20/2020,0.536,3.663561646,1.098612289,4.455625549,16.67774898,0.0
44192,4/21/2020,0.536,3.663561646,1.098612289,4.455625549,16.67774898,0.0
44193,4/22/2020,0.536,3.737669618,1.098612289,4.455625549,16.67774898,0.0
44194,4/23/2020,0.536,3.737669618,1.098612289,4.411706789,16.67774898,0.0
44195,4/24/2020,0.536,3.737669618,1.098612289,4.411706789,16.67774898,0.0
44196,4/25/2020,0.536,3.737669618,1.098612289,4.411706789,16.67774898,0.0
44197,4/26/2020,0.536,3.737669618,1.098612289,4.411706789,16.67774898,0.0
44198,4/27/2020,0.536,3.761200116,1.098612289,4.411706789,16.67774898,0.0
44199,4/28/2020,0.536,3.761200116,1.098612289,4.411706789,16.67774898,0.0
44200,4/29/2020,0.536,3.761200116,1.098612289,4.411706789,16.67774898,0.0
44201,4/30/2020,0.536,3.761200116,1.098612289,4.411706789,16.67774898,0.0
44202,5/1/2020,0.536,3.761200116,1.098612289,4.411706789,16.67774898,0.0
44203,5/2/2020,0.536,3.784189634,1.098612289,4.411706789,16.67774898,0.0
44204,5/3/2020,0.536,3.784189634,1.098612289,4.411706789,16.67774898,0.0
44205,5/4/2020,0.536,3.784189634,1.098612289,4.411706789,16.67774898,0.0
44206,5/5/2020,0.536,3.784189634,1.098612289,4.411706789,16.67774898,0.0
44207,5/6/2020,0.536,3.784189634,1.098612289,4.411706789,16.67774898,0.0
44208,5/7/2020,0.536,3.80666249,1.098612289,4.411706789,16.67774898,0.0
44209,5/8/2020,0.536,3.80666249,1.098612289,4.411706789,16.67774898,0.0
44210,5/9/2020,0.536,3.850147602,1.098612289,4.411706789,16.67774898,0.0
44211,5/10/2020,0.536,3.850147602,1.098612289,4.411706789,16.67774898,0.0
44212,5/11/2020,0.536,3.850147602,1.098612289,4.411706789,16.67774898,0.0
44213,5/12/2020,0.536,3.850147602,1.098612289,4.411706789,16.67774898,0.0
44214,5/13/2020,0.536,3.850147602,1.098612289,4.411706789,16.67774898,0.0
44215,5/14/2020,0.536,3.871201011,1.098612289,4.411706789,16.67774898,0.0
44216,5/15/2020,0.536,3.871201011,1.098612289,4.411706789,16.67774898,0.0
44217,5/16/2020,0.536,3.912023005,1.098612289,4.411706789,16.67774898,0.0
44218,5/17/2020,0.536,3.931825633,1.098612289,4.411706789,16.67774898,0.0
44219,5/18/2020,0.536,4.060443011,1.098612289,4.411706789,16.67774898,0.0
44220,5/19/2020,0.536,4.060443011,1.098612289,4.411706789,16.67774898,0.0
44221,5/20/2020,0.536,4.060443011,1.098612289,4.411706789,16.67774898,0.0
44222,5/21/2020,0.536,4.060443011,1.098612289,4.411706789,16.67774898,0.0
44223,5/22/2020,0.536,4.060443011,1.098612289,4.411706789,16.67774898,0.0
44224,5/23/2020,0.536,4.077537444,1.386294361,4.411706789,16.67774898,0.0
44225,5/24/2020,0.536,4.248495242,1.386294361,4.411706789,16.67774898,0.0
44226,5/25/2020,0.536,4.454347296,1.386294361,4.24046307,16.67774898,0.0
44227,5/26/2020,0.536,4.663439094,1.386294361,4.112675519,16.67774898,0.0
44228,5/27/2020,0.536,4.795790546,1.386294361,4.112675519,16.67774898,0.0
44229,5/28/2020,0.536,4.795790546,1.386294361,4.112675519,16.67774898,0.0
44230,5/29/2020,0.536,4.795790546,1.386294361,4.112675519,16.67774898,0.0
44231,5/30/2020,0.536,4.804021045,1.386294361,4.112675519,16.67774898,0.0
44232,5/31/2020,0.536,4.804021045,1.386294361,4.112675519,16.67774898,0.0
44233,6/1/2020,0.536,4.804021045,1.386294361,4.112675519,16.67774898,0.0
44234,6/2/2020,0.536,4.812184355,1.609437912,4.112675519,16.67774898,0.0
44235,6/3/2020,0.536,4.812184355,1.791759469,4.112675519,16.67774898,0.0
44236,6/4/2020,0.536,4.812184355,1.791759469,4.112675519,16.67774898,0.0
44237,6/5/2020,0.536,4.820281566,1.791759469,4.112675519,16.67774898,0.0
44238,6/6/2020,0.536,4.820281566,1.791759469,4.112675519,16.67774898,0.0
44239,6/7/2020,0.536,4.820281566,1.791759469,4.112675519,16.67774898,0.0
44240,6/8/2020,0.536,4.94875989,1.791759469,4.112675519,16.67774898,0.0
44241,6/9/2020,0.536,4.9698133,1.791759469,4.112675519,16.67774898,0.0
44242,6/10/2020,0.536,4.983606622,1.791759469,4.112675519,16.67774898,0.0
44243,6/11/2020,0.536,5.023880521000001,1.791759469,4.112675519,16.67774898,0.0
44244,6/12/2020,0.536,5.099866428,1.791759469,4.112675519,16.67774898,0.0
44245,6/13/2020,0.536,5.099866428,1.791759469,4.112675519,16.67774898,0.0
44246,6/14/2020,0.536,5.135798437,1.791759469,4.112675519,16.67774898,0.0
44247,6/15/2020,0.536,5.176149733,1.791759469,4.112675519,16.67774898,0.0
44248,6/16/2020,0.536,5.176149733,1.791759469,4.112675519,16.67774898,0.0
44249,6/17/2020,0.536,5.176149733,1.791759469,4.112675519,16.67774898,0.0
44250,6/18/2020,0.536,5.18178355,1.945910149,4.112675519,16.67774898,0.0
44251,6/19/2020,0.536,5.231108617,1.945910149,4.112675519,16.67774898,0.0
44252,6/20/2020,0.536,5.231108617,1.945910149,4.112675519,16.67774898,0.0
44253,6/21/2020,0.536,5.288267031,1.945910149,4.112675519,16.67774898,0.0
44254,6/22/2020,0.536,5.318119994,1.945910149,4.112675519,16.67774898,0.0
44255,6/23/2020,0.536,5.38907173,1.945910149,4.112675519,16.67774898,0.0
44256,6/24/2020,0.536,5.442417711,1.945910149,4.112675519,16.67774898,0.0
44257,6/25/2020,0.536,5.442417711,1.945910149,4.112675519,16.67774898,0.0
44258,6/26/2020,0.536,5.4889377260000005,1.945910149,4.112675519,16.67774898,0.0
44259,6/27/2020,0.536,5.541263545,2.079441542,4.112675519,16.67774898,0.0
44260,6/28/2020,0.536,5.545177444,2.197224577,4.112675519,16.67774898,0.0
44261,6/29/2020,0.536,5.545177444,2.197224577,4.112675519,16.67774898,0.0
44262,6/30/2020,0.536,5.59471138,2.197224577,4.112675519,16.67774898,0.0
44263,7/1/2020,0.536,5.631211782,2.197224577,4.112675519,16.67774898,0.0
44264,7/2/2020,0.536,5.680172609,2.197224577,4.112675519,16.67774898,0.0
44265,7/3/2020,0.536,5.743003187999999,2.197224577,4.112675519,16.67774898,0.0
44266,7/4/2020,0.536,5.793013608,2.302585093,4.112675519,16.67774898,0.0
44267,7/5/2020,0.536,5.823045895,2.302585093,4.112675519,16.67774898,0.0
44268,7/6/2020,0.536,5.880532986,2.564949357,4.112675519,16.67774898,0.0
44269,7/7/2020,0.536,5.918893853999999,2.63905733,4.112675519,16.67774898,0.0
44270,7/8/2020,0.536,5.918893853999999,2.63905733,4.112675519,16.67774898,0.0
44271,7/9/2020,0.536,5.918893853999999,2.63905733,4.112675519,16.67774898,0.0
44272,7/10/2020,0.536,5.918893853999999,2.63905733,4.112675519,16.67774898,0.0
44273,7/11/2020,0.536,5.976350909,2.772588722,4.112675519,16.67774898,0.0
44274,7/12/2020,0.536,5.976350909,2.772588722,4.112675519,16.67774898,0.0
44275,7/13/2020,0.536,5.976350909,2.772588722,4.112675519,16.67774898,0.0
44276,7/14/2020,0.536,6.0330862220000006,2.944438979,4.112675519,16.67774898,0.0
44277,7/15/2020,0.536,6.084499413,3.044522438,4.112675519,16.67774898,0.0
44278,7/16/2020,0.536,6.126869183999999,3.091042453,4.112675519,16.67774898,0.0
44279,7/17/2020,0.536,6.167516491000001,3.091042453,4.112675519,16.67774898,0.0
44280,7/18/2020,0.536,6.206575927,3.218875825,4.112675519,16.67774898,0.0
44281,7/19/2020,0.536,6.206575927,3.218875825,4.112675519,16.67774898,0.0
44282,7/20/2020,0.536,6.206575927,3.218875825,4.112675519,16.67774898,0.0
44283,7/21/2020,0.536,6.257667588,3.36729583,4.112675519,16.67774898,0.0
44284,7/22/2020,0.536,6.29156914,3.433987204,4.112675519,16.67774898,0.0
44285,7/23/2020,0.536,6.329720906,3.465735903,4.112675519,16.67774898,0.0
44286,7/24/2020,0.536,6.369900983,3.555348061,4.112675519,16.67774898,0.0
44287,7/25/2020,0.536,6.369900983,3.555348061,4.112675519,16.67774898,0.0
44288,7/26/2020,0.536,6.440946541000001,3.583518938,4.112675519,16.67774898,0.0
44289,7/27/2020,0.536,6.476972363,3.63758616,4.112675519,16.67774898,0.0
44290,7/28/2020,0.536,6.513230111,3.688879454,4.112675519,16.67774898,0.0
44291,7/29/2020,0.536,6.542471961,3.688879454,4.112675519,16.67774898,0.0
44292,7/30/2020,0.536,6.575075841,3.688879454,4.112675519,16.67774898,0.0
44293,7/31/2020,0.536,6.603943825,3.713572067,4.112675519,16.67774898,0.0
44294,8/1/2020,0.536,6.603943825,3.713572067,4.112675519,16.67774898,0.0
44295,8/2/2020,0.536,6.629363252999999,3.761200116,4.112675519,16.67774898,0.0
44296,8/3/2020,0.536,6.695798917,3.784189634,4.112675519,16.67774898,0.0
44297,8/4/2020,0.536,6.741700695,3.828641396,4.112675519,16.67774898,0.0
44298,8/5/2020,0.536,6.793466133,3.828641396,4.112675519,16.67774898,0.0
44299,8/6/2020,0.536,6.850126166,3.871201011,4.112675519,16.67774898,0.0
44300,8/7/2020,0.536,6.850126166,3.871201011,4.112675519,16.67774898,0.0
44301,8/8/2020,0.536,6.966024187,3.871201011,4.112675519,16.67774898,0.0
44302,8/9/2020,0.536,7.025538315,3.912023005,4.112675519,16.67774898,0.0
44303,8/10/2020,0.536,7.0800265,3.951243719,4.112675519,16.67774898,0.0
44304,8/11/2020,0.536,7.0800265,3.951243719,4.050218504,16.67774898,0.0
44305,8/12/2020,0.536,7.190676034,3.970291914,4.050218504,16.67774898,0.0
44306,8/13/2020,0.536,7.194436851,3.970291914,4.050218504,16.67774898,0.0
44307,8/14/2020,0.536,7.266827348,4.007333185,4.050218504,16.67774898,0.0
44308,8/15/2020,0.536,7.323170717999999,4.060443011,4.050218504,16.67774898,0.0
44309,8/16/2020,0.536,7.37337431,4.094344562,4.050218504,16.67774898,0.0
44310,8/17/2020,0.536,7.424761762,4.158883083,4.050218504,16.67774898,0.0
44311,8/18/2020,0.536,7.475339237000001,4.219507705,4.050218504,16.67774898,0.0
44312,8/19/2020,0.536,7.475339237000001,4.219507705,4.050218504,16.67774898,0.0
44313,8/20/2020,0.536,7.563719667999999,4.356708827,4.050218504,16.67774898,0.0
44314,8/21/2020,0.536,7.604894481,4.406719247,4.050218504,16.67774898,0.0
44315,8/22/2020,0.536,7.636752112000001,4.418840608,4.050218504,16.67774898,0.0
44316,8/23/2020,0.536,7.669961995,4.442651256,4.050218504,16.67774898,0.0
44317,8/24/2020,0.536,7.669961995,4.442651256,4.050218504,16.67774898,0.0
44318,8/25/2020,0.536,7.737616282999999,4.521788577,4.050218504,16.67774898,0.0
44319,8/26/2020,0.536,7.737616282999999,4.521788577,4.050218504,16.67774898,0.0
44320,8/27/2020,0.536,7.799753318,4.584967479,4.050218504,16.67774898,0.0
44321,8/28/2020,0.536,7.825644732000001,4.6051701860000005,4.050218504,16.67774898,0.0
44322,8/29/2020,0.536,7.848933726,4.634728988,4.050218504,16.67774898,0.0
44323,8/30/2020,0.536,7.87397838,4.663439094,4.050218504,16.67774898,0.0
44324,8/31/2020,0.536,7.902117546,4.691347882,4.112675519,16.67774898,0.0
44325,9/1/2020,0.536,7.924795914,4.718498871,4.112675519,16.67774898,0.0
44326,9/2/2020,0.536,7.948031991000001,4.753590191,4.112675519,16.67774898,0.0
44327,9/3/2020,0.536,7.971776123,4.787491743,4.112675519,16.67774898,0.0
44328,9/4/2020,0.536,7.997326823,4.820281566,4.112675519,16.67774898,0.0
44329,9/5/2020,0.536,8.019941688,4.844187086,4.112675519,16.67774898,0.0
44330,9/6/2020,0.536,8.040446881,4.86753445,4.112675519,16.67774898,0.0
44331,9/7/2020,0.536,8.061802275,4.8978398,4.112675519,16.67774898,0.0
44332,9/8/2020,0.536,8.079927771,4.919980926,4.112675519,16.67774898,0.0
44333,9/9/2020,0.536,8.098338846,4.941642423,4.112675519,16.67774898,0.0
44334,9/10/2020,0.536,8.117014088,4.96284463,4.112675519,16.67774898,0.0
44335,9/11/2020,0.536,8.136225555,4.990432587,4.112675519,16.67774898,0.0
44336,9/12/2020,0.536,8.153637486000001,5.010635294,4.112675519,16.67774898,0.0
44337,9/13/2020,0.536,8.162231065,5.023880521000001,3.983413002,16.67774898,0.0
44338,9/14/2020,0.536,8.171882006,5.043425117,3.983413002,16.67774898,0.0
44339,9/15/2020,0.536,8.182000136000001,5.056245805,3.983413002,16.67774898,0.0
44340,9/16/2020,0.536,8.192570471,5.075173815,3.983413002,16.67774898,0.0
44341,9/17/2020,0.536,8.203577737,5.093750201000001,3.983413002,16.67774898,0.0
44342,9/18/2020,0.536,8.213652703,5.105945473999999,3.983413002,16.67774898,0.0
44343,9/19/2020,0.536,8.224431573,5.123963979,3.983413002,16.67774898,0.0
44344,9/20/2020,0.536,8.23350314,5.123963979,3.983413002,16.67774898,0.0
44345,9/21/2020,0.536,8.242756346,5.147494477,3.983413002,16.67774898,0.0
44346,9/22/2020,0.536,8.251403065,5.164785974,3.983413002,16.67774898,0.0
44347,9/23/2020,0.536,8.262816938,5.18178355,3.983413002,16.67774898,0.0
44348,9/24/2020,0.536,8.274866821,5.1984970310000005,3.983413002,16.67774898,0.0
44349,9/25/2020,0.536,8.285513309,5.209486153,3.983413002,16.67774898,0.0
44350,9/26/2020,0.536,8.294299609,5.220355825,3.983413002,16.67774898,0.0
44351,9/27/2020,0.536,8.303504799,5.236441963,3.983413002,16.67774898,0.0
44352,9/28/2020,0.536,8.311889557999999,5.257495372,3.983413002,16.67774898,0.0
44353,9/29/2020,0.536,8.319229939,5.267858158999999,3.983413002,16.67774898,0.0
44354,9/30/2020,0.536,8.330381569,5.283203728999999,3.983413002,16.67774898,0.0
44355,10/1/2020,0.536,8.342839804,5.298317367,3.983413002,16.67774898,0.0
44356,10/2/2020,0.536,8.35396813,5.308267697,3.983413002,16.67774898,0.0
44357,10/3/2020,0.536,8.363808885,5.313205979,3.740760076,16.67774898,0.0
44358,10/4/2020,0.536,8.373091847000001,5.318119994,3.740760076,16.67774898,0.0
44359,10/5/2020,0.536,8.381602537000001,5.323009979,3.740760076,16.67774898,0.0
44360,10/6/2020,0.536,8.3918567,5.332718793,3.740760076,16.67774898,0.0
44361,10/7/2020,0.536,8.402231172999999,5.342334252,3.740760076,16.67774898,0.0
44362,10/8/2020,0.536,8.41272117,5.356586275,0.0,16.67774898,0.0
44363,10/9/2020,0.536,8.426392827,5.370638027999999,0.0,16.67774898,0.0
44364,10/10/2020,0.536,8.437283808,5.384495062999999,0.0,16.67774898,0.0
44365,10/11/2020,0.536,8.449556543,5.3981627020000005,0.0,16.67774898,0.0
44366,10/12/2020,0.536,8.449556543,5.3981627020000005,0.0,16.67774898,0.0
44367,10/13/2020,0.536,8.470939807,5.429345629,0.0,16.67774898,0.0
44368,10/14/2020,0.536,8.481773246,5.442417711,0.0,16.67774898,0.0
44369,10/15/2020,0.536,8.493515064,5.455321115,0.0,16.67774898,0.0
44370,10/16/2020,0.536,8.503297086,5.472270674,0.0,16.67774898,0.0
44371,10/17/2020,0.536,8.514589806,5.484796932999999,0.0,16.67774898,0.0
44372,10/18/2020,0.536,8.523771507000001,5.501258211000001,0.0,16.67774898,0.0
44373,10/19/2020,0.536,8.532475815,5.513428746000001,0.0,16.67774898,0.0
44374,12/31/2019,0.0,0.0,0.0,0.0,16.98590072,0.0
44375,1/1/2020,0.0,0.0,0.0,1.022450928,16.98590072,0.0
44376,1/2/2020,0.0,0.0,0.0,2.119863456,16.98590072,0.0
44377,1/3/2020,0.0,0.0,0.0,2.119863456,16.98590072,0.0
44378,1/4/2020,0.0,0.0,0.0,2.119863456,16.98590072,0.0
44379,1/5/2020,0.0,0.0,0.0,2.119863456,16.98590072,0.0
44380,1/6/2020,0.0,0.0,0.0,2.119863456,16.98590072,0.0
44381,1/7/2020,0.0,0.0,0.0,2.119863456,16.98590072,0.0
44382,1/8/2020,0.0,0.0,0.0,2.119863456,16.98590072,0.0
44383,1/9/2020,0.0,0.0,0.0,2.119863456,16.98590072,0.0
44384,1/10/2020,0.0,0.0,0.0,2.119863456,16.98590072,0.0
44385,1/11/2020,0.0,0.0,0.0,2.119863456,16.98590072,0.0
44386,1/12/2020,0.0,0.0,0.0,2.119863456,16.98590072,0.0
44387,1/13/2020,0.0,0.0,0.0,2.119863456,16.98590072,0.0
44388,1/14/2020,0.0,0.0,0.0,2.119863456,16.98590072,0.0
44389,1/15/2020,0.0,0.0,0.0,2.119863456,16.98590072,0.0
44390,1/16/2020,0.0,0.0,0.0,2.119863456,16.98590072,0.0
44391,1/17/2020,0.0,0.0,0.0,2.119863456,16.98590072,0.0
44392,1/18/2020,0.0,0.0,0.0,2.119863456,16.98590072,0.0
44393,1/19/2020,0.0,0.0,0.0,2.119863456,16.98590072,0.0
44394,1/20/2020,0.0,0.0,0.0,2.631169157,16.98590072,0.0
44395,1/21/2020,0.0,0.0,0.0,2.631169157,16.98590072,0.0
44396,1/22/2020,0.0,0.0,0.0,2.631169157,16.98590072,0.0
44397,1/23/2020,0.0,0.0,0.0,2.967332799,16.98590072,0.0
44398,1/24/2020,0.0,0.0,0.0,2.967332799,16.98590072,0.0
44399,1/25/2020,0.0,1.098612289,0.0,2.967332799,16.98590072,0.0
44400,1/26/2020,0.0,1.098612289,0.0,2.967332799,16.98590072,0.0
44401,1/27/2020,0.0,1.609437912,0.0,2.967332799,16.98590072,0.0
44402,1/28/2020,0.0,1.945910149,0.0,2.967332799,16.98590072,0.0
44403,1/29/2020,0.0,2.079441542,0.0,2.967332799,16.98590072,0.0
44404,1/30/2020,0.0,2.079441542,0.0,2.967332799,16.98590072,0.0
44405,1/31/2020,0.0,2.197224577,0.0,2.967332799,16.98590072,0.0
44406,2/1/2020,0.0,2.302585093,0.0,2.967332799,16.98590072,0.0
44407,2/2/2020,0.0,2.302585093,0.0,3.419691964,16.98590072,0.0
44408,2/3/2020,0.0,2.302585093,0.0,3.419691964,16.98590072,0.0
44409,2/4/2020,0.0,2.302585093,0.0,3.419691964,16.98590072,0.0
44410,2/5/2020,0.0,2.397895273,0.0,3.419691964,16.98590072,0.0
44411,2/6/2020,0.0,2.397895273,0.0,3.419691964,16.98590072,0.0
44412,2/7/2020,0.0,2.772588722,0.0,3.419691964,16.98590072,0.0
44413,2/8/2020,0.0,2.833213344,0.0,3.419691964,16.98590072,0.0
44414,2/9/2020,0.0,2.890371758,0.0,3.419691964,16.98590072,0.0
44415,2/10/2020,0.0,2.890371758,0.0,3.419691964,16.98590072,0.0
44416,2/11/2020,0.0,2.890371758,0.0,3.419691964,16.98590072,0.0
44417,2/12/2020,0.0,2.890371758,0.0,3.419691964,16.98590072,0.0
44418,2/13/2020,0.0,2.890371758,0.0,3.419691964,16.98590072,0.0
44419,2/14/2020,0.0,2.890371758,0.0,3.419691964,16.98590072,0.0
44420,2/15/2020,0.0,2.890371758,0.0,3.419691964,16.98590072,0.0
44421,2/16/2020,0.0,2.890371758,0.0,3.419691964,16.98590072,0.0
44422,2/17/2020,0.0,2.995732274,0.0,3.419691964,16.98590072,0.0
44423,2/18/2020,0.0,3.091042453,0.0,3.419691964,16.98590072,0.0
44424,2/19/2020,0.0,3.091042453,0.0,3.419691964,16.98590072,0.0
44425,2/20/2020,0.0,3.17805383,0.0,3.419691964,16.98590072,0.0
44426,2/21/2020,0.0,3.17805383,0.0,3.419691964,16.98590072,0.0
44427,2/22/2020,0.0,3.258096538,0.0,3.419691964,16.98590072,0.0
44428,2/23/2020,0.0,3.258096538,0.0,3.419691964,16.98590072,0.0
44429,2/24/2020,0.0,3.33220451,0.0,3.419691964,16.98590072,0.0
44430,2/25/2020,0.0,3.401197382,0.0,2.967332799,16.98590072,0.0
44431,2/26/2020,0.0,3.433987204,0.0,2.967332799,16.98590072,0.0
44432,2/27/2020,0.0,3.465735903,0.0,2.967332799,16.98590072,0.0
44433,2/28/2020,0.0,3.526360525,0.0,2.967332799,16.98590072,0.0
44434,2/29/2020,0.0,3.663561646,0.0,2.967332799,16.98590072,0.0
44435,3/1/2020,0.0,3.688879454,0.0,2.967332799,16.98590072,0.0
44436,3/2/2020,0.0,3.688879454,0.0,2.967332799,16.98590072,0.0
44437,3/3/2020,0.0,3.713572067,0.0,2.967332799,16.98590072,0.0
44438,3/4/2020,0.0,3.737669618,0.0,2.967332799,16.98590072,0.0
44439,3/5/2020,0.0,3.737669618,0.0,3.218875825,16.98590072,0.0
44440,3/6/2020,0.0,3.784189634,0.0,3.218875825,16.98590072,0.0
44441,3/7/2020,0.0,3.80666249,0.0,3.218875825,16.98590072,0.0
44442,3/8/2020,0.0,3.80666249,0.0,3.218875825,16.98590072,0.0
44443,3/9/2020,0.0,3.80666249,0.0,3.218875825,16.98590072,0.0
44444,3/10/2020,0.0,3.80666249,0.0,3.218875825,16.98590072,0.0
44445,3/11/2020,0.0,3.871201011,0.0,3.218875825,16.98590072,0.0
44446,3/12/2020,0.0,3.871201011,0.0,3.218875825,16.98590072,0.0
44447,3/13/2020,0.0,3.891820298,0.0,3.218875825,16.98590072,0.0
44448,3/14/2020,0.0,3.970291914,0.0,3.218875825,16.98590072,0.0
44449,3/15/2020,0.0,4.077537444,0.0,3.218875825,16.98590072,0.0
44450,3/16/2020,0.0,4.077537444,0.0,3.218875825,16.98590072,0.0
44451,3/17/2020,0.0,4.204692618999999,0.0,3.218875825,16.98590072,0.0
44452,3/18/2020,0.0,4.343805422,0.0,3.218875825,16.98590072,0.0
44453,3/19/2020,0.0,4.682131227,0.0,3.324316337,16.98590072,0.0
44454,3/20/2020,0.0,4.682131227,0.0,3.324316337,16.98590072,0.0
44455,3/21/2020,0.0,4.905274778,0.693147181,3.324316337,16.98590072,0.0
44456,3/22/2020,0.0,5.030437921,0.693147181,3.324316337,16.98590072,0.0
44457,3/23/2020,0.0,5.105945473999999,0.693147181,3.324316337,16.98590072,0.0
44458,3/24/2020,0.0,5.272999559,0.693147181,3.324316337,16.98590072,0.0
44459,3/25/2020,0.0,5.375278408,0.693147181,3.324316337,16.98590072,0.0
44460,3/26/2020,0.0,5.459585514,0.693147181,3.324316337,16.98590072,0.0
44461,3/27/2020,0.0,5.529429088,0.693147181,3.324316337,16.98590072,0.0
44462,3/28/2020,0.0,5.587248657999999,0.693147181,3.324316337,16.98590072,0.0
44463,3/29/2020,0.0,5.645446897999999,0.693147181,3.324316337,16.98590072,0.0
44464,3/30/2020,0.0,5.723585102,1.609437912,3.324316337,16.98590072,0.0
44465,3/31/2020,0.0,5.723585102,1.609437912,3.324316337,16.98590072,0.0
44466,4/1/2020,0.0,5.7745515460000005,1.609437912,3.324316337,16.98590072,0.0
44467,4/2/2020,0.0,5.8260001070000005,1.609437912,3.324316337,16.98590072,0.0
44468,4/3/2020,0.0,5.8260001070000005,1.609437912,3.324316337,16.98590072,0.0
44469,4/4/2020,0.0,5.872117789,1.609437912,3.324316337,16.98590072,0.0
44470,4/5/2020,0.0,5.894402834,1.609437912,3.324316337,16.98590072,0.0
44471,4/6/2020,0.0,5.894402834,1.609437912,3.324316337,16.98590072,0.0
44472,4/7/2020,0.0,5.92157842,1.609437912,3.324316337,16.98590072,0.0
44473,4/8/2020,0.0,5.929589142999999,1.609437912,3.324316337,16.98590072,0.0
44474,4/9/2020,0.0,5.937536205,1.609437912,3.324316337,16.98590072,0.0
44475,4/10/2020,0.0,5.940171253,1.609437912,3.324316337,16.98590072,0.0
44476,4/11/2020,0.0,5.940171253,1.609437912,3.324316337,16.98590072,0.0
44477,4/12/2020,0.0,5.953243334,1.791759469,3.324316337,16.98590072,0.0
44478,4/13/2020,0.0,5.96100534,1.791759469,3.324316337,16.98590072,0.0
44479,4/14/2020,0.0,5.973809612,1.791759469,3.324316337,16.98590072,0.0
44480,4/15/2020,0.0,5.978885765,1.791759469,3.324316337,16.98590072,0.0
44481,4/16/2020,0.0,5.978885765,1.791759469,3.324316337,16.98590072,0.0
44482,4/17/2020,0.0,5.978885765,1.791759469,3.324316337,16.98590072,0.0
44483,4/18/2020,0.0,5.978885765,1.791759469,3.324316337,16.98590072,0.0
44484,4/19/2020,0.0,5.986452005,1.791759469,3.324316337,16.98590072,0.0
44485,4/20/2020,0.0,6.040254711,1.791759469,3.324316337,16.98590072,0.0
44486,4/21/2020,0.0,6.045005314,1.791759469,3.324316337,16.98590072,0.0
44487,4/22/2020,0.0,6.052089168999999,1.791759469,3.324316337,16.98590072,0.0
44488,4/23/2020,0.0,6.0544393460000006,1.791759469,3.324316337,16.98590072,0.0
44489,4/24/2020,0.0,6.056784013,1.791759469,3.324316337,16.98590072,0.0
44490,4/25/2020,0.0,6.059123196,1.791759469,3.324316337,16.98590072,0.0
